protocol,hop_count,packet_count,seed,measurement_end_time,created_packets,delivered_packets,dropped_packets,delivery_ratio,average_end_to_end_delay,p50_end_to_end_delay,p95_end_to_end_delay,p99_end_to_end_delay,maximum_end_to_end_delay,throughput_bps,retransmissions,collision_or_conflict_events,contention_attempts,control_frames_sent,control_bytes_sent,data_frames_sent,data_bytes_sent,total_frames_sent,total_bytes_sent,queue_overflow_drops,maximum_queue_length,average_queue_delay,maximum_queue_delay,active_reservations_after_run,terminal_sessions,simulation_end_time,wall_clock_runtime,platform,sensitivity_type,scenario_id,load_level,interarrival_time,successful_hops,difs_starts,segment_queue_entries,maximum_segment_queue_length,average_segment_queue_delay,maximum_segment_queue_delay,ack_frames_sent,ack_bytes_sent,frames_per_created_packet,bytes_per_created_packet,control_bytes_per_delivered_packet,total_segments,completed_segments,per_flow_metrics,flow_count,jain_fairness,multiflow_scenario,traffic_type
Fixed-PRMAC,4,200,7,2.1234660000000565,200,185,15,0.925,0.13250185945947432,,0.17084279999999744,0.18516880000003805,0.19301000000003654,713701.0905754835,250,265,636,3168,87620,742,785036,4652,883044,0,,,,0,200,,0.1423992999989423,python,multiflow,python-M3-medium-seed-7-Fixed-PRMAC,medium,0.0,742,636,386,16,0.053649943005188265,0.15083600000003106,742,10388,23.26,4415.22,473.6216216216216,386,371,"[{'flow_id': 0, 'created': 100, 'delivered': 87, 'delivery_ratio': 0.87, 'average_delay': 0.13924839080461246, 'p95_delay': 0.17686060000000756}, {'flow_id': 1, 'created': 100, 'delivered': 98, 'delivery_ratio': 0.98, 'average_delay': 0.12651259183674962, 'p95_delay': 0.16181160000000486}]",2,0.9964770278926224,M3,
DCF,4,200,17,4.1079880000001765,200,200,0,1.0,1.6625524100000695,1.8729670000000485,2.370941650000136,2.4138855200001443,2.424714000000143,398832.7132406252,249,121,1049,800,11200,1049,1109842,1849,1121042,0,0,0.3939774125000166,0.0,0,200,4.1079880000001765,0.4737306000024546,python,multiflow,python-M3-medium-seed-17-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.7506342000000756, 'p95_delay': 2.3850416000001604}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.5744706200000633, 'p95_delay': 2.252245150000147}]",2,1.0,M3,
Fixed-PRMAC,4,200,17,2.1545240000000563,200,177,23,0.885,0.11330679096046609,,0.16805440000004812,0.1867632800000566,0.2040500000000569,672995.0559845062,302,325,681,3272,91040,712,753296,4696,854304,0,,,,0,200,,0.14957569999751286,python,multiflow,python-M3-medium-seed-17-Fixed-PRMAC,medium,0.0,712,681,379,15,0.043585403693937735,0.14635400000004628,712,9968,23.48,4271.52,514.3502824858757,379,356,"[{'flow_id': 0, 'created': 100, 'delivered': 80, 'delivery_ratio': 0.8, 'average_delay': 0.1227763250000136, 'p95_delay': 0.17537539999999116}, {'flow_id': 1, 'created': 100, 'delivered': 97, 'delivery_ratio': 0.97, 'average_delay': 0.10549686597939598, 'p95_delay': 0.1596912000000573}]",2,0.9908596369156809,M3,
DCF,4,200,27,4.097427000000175,200,200,0,1.0,1.5895515300000702,1.7956435000000435,2.379144050000154,2.421623900000158,2.435011000000163,399860.6930641913,242,118,1042,800,11200,1042,1102436,1842,1113636,0,0,0.37701909125001676,0.0,0,200,4.097427000000175,0.5333714999978838,python,multiflow,python-M3-medium-seed-27-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.680344650000076, 'p95_delay': 2.4094809000001693}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.4987584100000644, 'p95_delay': 2.100469100000133}]",2,1.0,M3,
Fixed-PRMAC,4,200,27,2.0833720000000633,200,184,16,0.92,0.08118066304349528,,0.1326966000000355,0.1362264800000479,0.13825600000005456,723504.0117655196,270,286,655,3238,89760,738,780804,4714,880896,0,,,,0,200,,0.15620579999813344,python,multiflow,python-M3-medium-seed-27-Fixed-PRMAC,medium,0.0,738,655,385,12,0.02827433766234558,0.11490000000004263,738,10332,23.57,4404.48,487.82608695652175,385,369,"[{'flow_id': 0, 'created': 100, 'delivered': 86, 'delivery_ratio': 0.86, 'average_delay': 0.08913818604652862, 'p95_delay': 0.13441400000004206}, {'flow_id': 1, 'created': 100, 'delivered': 98, 'delivery_ratio': 0.98, 'average_delay': 0.07419753061226195, 'p95_delay': 0.12738740000005103}]",2,0.9957647058823529,M3,
DCF,4,200,37,4.124649000000162,200,200,0,1.0,1.616957135000058,1.870142500000071,2.392090200000136,2.4209121400001403,2.4276670000001417,397221.6787416179,262,125,1062,800,11200,1062,1123596,1862,1134796,0,0,0.38138949625001384,0.0,0,200,4.124649000000162,0.5142404999969585,python,multiflow,python-M3-medium-seed-37-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.769958190000073, 'p95_delay': 2.4179534000001297}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.463956080000043, 'p95_delay': 1.9299415000001037}]",2,1.0,M3,
Fixed-PRMAC,4,200,37,2.085136000000038,200,180,20,0.9,0.07786360000000907,,0.121682700000035,0.12892055999999738,0.13842999999999772,707176.8939771665,275,295,656,3224,89500,722,763876,4668,863484,0,,,,0,200,,0.13896069999827887,python,multiflow,python-M3-medium-seed-37-Fixed-PRMAC,medium,0.0,722,656,381,11,0.026881097112864953,0.09415600000000901,722,10108,23.34,4317.42,497.22222222222223,381,361,"[{'flow_id': 0, 'created': 100, 'delivered': 83, 'delivery_ratio': 0.83, 'average_delay': 0.08732433734940599, 'p95_delay': 0.12327360000003577}, {'flow_id': 1, 'created': 100, 'delivered': 97, 'delivery_ratio': 0.97, 'average_delay': 0.06976832989691685, 'p95_delay': 0.11124320000000001}]",2,0.9939869922689899,M3,
DCF,4,200,47,4.034076000000152,200,200,0,1.0,1.5207381450000537,1.7766385000000615,2.5760117000001275,2.643531350000122,2.6591190000001172,406140.092551538,222,105,1022,800,11200,1022,1081276,1822,1092476,0,0,0.3581855175000128,0.0,0,200,4.034076000000152,0.5298404999994091,python,multiflow,python-M3-medium-seed-47-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.779171190000072, 'p95_delay': 2.636858700000122}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.2623051000000354, 'p95_delay': 1.872355500000115}]",2,1.0,M3,
Fixed-PRMAC,4,200,47,2.052912000000058,200,184,16,0.92,0.07264853260870864,,0.09626660000000581,0.10254289999999998,0.10442400000003649,734238.9737114682,245,261,630,3174,87840,738,780804,4650,878976,0,,,,0,200,,0.15200690000347095,python,multiflow,python-M3-medium-seed-47-Fixed-PRMAC,medium,0.0,738,630,385,8,0.024207932467538346,0.07055400000002288,738,10332,23.25,4394.88,477.39130434782606,385,369,"[{'flow_id': 0, 'created': 100, 'delivered': 86, 'delivery_ratio': 0.86, 'average_delay': 0.08141874418606014, 'p95_delay': 0.10070500000002525}, {'flow_id': 1, 'created': 100, 'delivered': 98, 'delivery_ratio': 0.98, 'average_delay': 0.06495222448980834, 'p95_delay': 0.08668810000003947}]",2,0.9957647058823529,M3,
DCF,4,200,57,4.069081000000147,200,200,0,1.0,1.4666955650000486,1.6625175000000467,2.4734624000001286,2.517275790000123,2.5216290000001207,402646.1994735275,237,113,1037,800,11200,1037,1097146,1837,1108346,0,0,0.34471900250001153,0.0,0,200,4.069081000000147,0.46996149999904446,python,multiflow,python-M3-medium-seed-57-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.6811472200000648, 'p95_delay': 2.5066205000001274}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.2522439100000324, 'p95_delay': 1.8198184500000474}]",2,1.0,M3,
Fixed-PRMAC,4,200,57,2.1096700000000563,200,183,17,0.915,0.11325845901640662,,0.15828000000000123,0.1651652799999907,0.17389399999998945,710602.1320869899,257,274,642,3160,87440,736,778688,4632,876432,0,,,,0,200,,0.1322583000001032,python,multiflow,python-M3-medium-seed-57-Fixed-PRMAC,medium,0.0,736,642,385,15,0.044106010389616486,0.13915200000000305,736,10304,23.16,4382.16,477.8142076502732,385,368,"[{'flow_id': 0, 'created': 100, 'delivered': 85, 'delivery_ratio': 0.85, 'average_delay': 0.12195517647060089, 'p95_delay': 0.16017560000001407}, {'flow_id': 1, 'created': 100, 'delivered': 98, 'delivery_ratio': 0.98, 'average_delay': 0.10571538775511567, 'p95_delay': 0.15731439999999708}]",2,0.9949789054608119,M3,
DCF,4,200,67,4.034019000000167,200,200,0,1.0,1.6368932200000605,1.939760000000137,2.3577938500001236,2.470429940000141,2.501025000000138,406145.83124172996,217,105,1017,800,11200,1017,1075986,1817,1087186,0,0,0.3880083837500145,0.0,0,200,4.034019000000167,0.5160595000015746,python,multiflow,python-M3-medium-seed-67-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.834092600000075, 'p95_delay': 2.4248287000001447}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.4396938400000463, 'p95_delay': 2.0371779500001175}]",2,1.0,M3,
Fixed-PRMAC,4,200,67,2.0723760000000535,200,185,15,0.925,0.0756203135135242,,0.10684519999999768,0.11569735999999858,0.11683799999999755,731295.8652290708,234,249,619,3112,85960,740,782920,4592,879240,0,,,,0,200,,0.1281840999981796,python,multiflow,python-M3-medium-seed-67-Fixed-PRMAC,medium,0.0,740,619,385,10,0.02583073766234255,0.0879639999999966,740,10360,22.96,4396.2,464.64864864864865,385,370,"[{'flow_id': 0, 'created': 100, 'delivered': 87, 'delivery_ratio': 0.87, 'average_delay': 0.0804613103448385, 'p95_delay': 0.108228399999996}, {'flow_id': 1, 'created': 100, 'delivered': 98, 'delivery_ratio': 0.98, 'average_delay': 0.0713226938775615, 'p95_delay': 0.10009640000005385}]",2,0.9964770278926224,M3,
DCF,4,200,77,4.0813750000001825,200,200,0,1.0,1.409831600000051,1.6583315000000614,2.5495997000001607,2.672727140000155,2.7034410000001534,401433.34047959984,234,113,1034,800,11200,1034,1093972,1834,1105172,0,0,0.32928714375001195,0.0,0,200,4.0813750000001825,0.52407790000143,python,multiflow,python-M3-medium-seed-77-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.7054938900000796, 'p95_delay': 2.6270627000001583}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.1141693100000227, 'p95_delay': 1.8030198000000877}]",2,1.0,M3,
Fixed-PRMAC,4,200,77,2.0415260000000637,200,184,16,0.92,0.0566205217391464,,0.08829820000002751,0.10271992000000366,0.11229800000000267,738333.9717446425,251,267,635,3204,88760,736,778688,4676,877752,0,,,,0,200,,0.15000870000221767,python,multiflow,python-M3-medium-seed-77-Fixed-PRMAC,medium,0.0,736,635,384,9,0.01642507812500735,0.07403800000000738,736,10304,23.38,4388.76,482.39130434782606,384,368,"[{'flow_id': 0, 'created': 100, 'delivered': 86, 'delivery_ratio': 0.86, 'average_delay': 0.06378883720931845, 'p95_delay': 0.0935770000000068}, {'flow_id': 1, 'created': 100, 'delivered': 98, 'delivery_ratio': 0.98, 'average_delay': 0.050329959183689287, 'p95_delay': 0.08336520000000533}]",2,0.9957647058823529,M3,
DCF,4,200,87,4.110534000000137,200,200,0,1.0,1.5540321700000432,1.6948035000000212,2.3989233000001224,2.424974140000118,2.436096000000119,398585.68254147645,257,123,1057,800,11200,1057,1118306,1857,1129506,0,0,0.36611812250001025,0.0,0,200,4.110534000000137,0.4813501000026008,python,multiflow,python-M3-medium-seed-87-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.7752916800000558, 'p95_delay': 2.4163935000001207}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.3327726600000307, 'p95_delay': 1.9260215500001039}]",2,1.0,M3,
Fixed-PRMAC,4,200,87,2.0652460000000086,200,183,17,0.915,0.07705822950820414,,0.12850039999999566,0.13738047999999695,0.1423799999999915,725887.376128555,252,269,636,3192,88420,734,776572,4660,875268,0,,,,0,200,,0.13804679999884684,python,multiflow,python-M3-medium-seed-87-Fixed-PRMAC,medium,0.0,734,636,384,12,0.026942000000003217,0.12039999999999307,734,10276,23.3,4376.34,483.1693989071038,384,367,"[{'flow_id': 0, 'created': 100, 'delivered': 84, 'delivery_ratio': 0.84, 'average_delay': 0.09086411904762595, 'p95_delay': 0.13292559999999093}, {'flow_id': 1, 'created': 100, 'delivered': 99, 'delivery_ratio': 0.99, 'average_delay': 0.06534414141414928, 'p95_delay': 0.1270375999999972}]",2,0.9933262146289378,M3,
DCF,4,200,97,4.078950000000158,200,200,0,1.0,1.587036295000061,1.7320920000000453,2.237857100000126,2.25946258000015,2.289110000000135,401671.9989212755,240,115,1040,800,11200,1040,1100320,1840,1111520,0,0,0.3765040837500146,0.0,0,200,4.078950000000158,0.45230399999854853,python,multiflow,python-M3-medium-seed-97-DCF,medium,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.6401847600000665, 'p95_delay': 2.2514805500001316}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.5338878300000554, 'p95_delay': 2.061973600000152}]",2,1.0,M3,
Fixed-PRMAC,4,200,97,2.0427060000000115,200,184,16,0.92,0.05470327173913395,,0.09750460000000047,0.10050564000000035,0.10553400000000046,737907.4619646643,249,265,634,3186,88200,738,780804,4662,879336,0,,,,0,200,,0.13183550000030664,python,multiflow,python-M3-medium-seed-97-Fixed-PRMAC,medium,0.0,738,634,385,9,0.015980898701300077,0.0792640000000005,738,10332,23.31,4396.68,479.3478260869565,385,369,"[{'flow_id': 0, 'created': 100, 'delivered': 85, 'delivery_ratio': 0.85, 'average_delay': 0.061337694117650464, 'p95_delay': 0.09810880000000048}, {'flow_id': 1, 'created': 100, 'delivered': 99, 'delivery_ratio': 0.99, 'average_delay': 0.04900705050505412, 'p95_delay': 0.09628360000000051}]",2,0.9942440972630093,M3,
DCF,4,200,7,4.062642000000182,200,200,0,1.0,2.5181401050000805,2.9022055000001137,3.4773480500001193,3.4871318200001284,3.490598000000128,403284.365198786,228,111,1028,800,11200,1028,1087624,1828,1098824,0,0,0.6068600025000195,0.0,0,200,4.062642000000182,0.4961819000018295,python,multiflow,python-M3-high-seed-7-DCF,high,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 3.244366040000132, 'p95_delay': 3.48104060000012}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.791914170000029, 'p95_delay': 2.973374700000121}]",2,1.0,M3,
Fixed-PRMAC,4,200,7,2.112212000000055,200,197,3,0.985,0.6844900000000134,,1.298391600000057,1.3158447200000556,1.320212000000055,764044.5182585639,26,29,424,2428,64940,790,835820,4008,911820,0,,,,0,200,,0.13467589999709162,python,multiflow,python-M3-high-seed-7-Fixed-PRMAC,high,0.0,790,424,398,107,0.33191674371859936,1.077546000000062,790,11060,20.04,4559.1,329.6446700507614,398,395,"[{'flow_id': 0, 'created': 100, 'delivered': 99, 'delivery_ratio': 0.99, 'average_delay': 0.8034562222222408, 'p95_delay': 1.309269800000056}, {'flow_id': 1, 'created': 100, 'delivered': 98, 'delivery_ratio': 0.98, 'average_delay': 0.5643098367347019, 'p95_delay': 1.0444294000000425}]",2,0.9999742334449885,M3,
DCF,4,200,17,4.138949000000175,200,200,0,1.0,2.3309818950000656,2.3848990000000425,3.452050400000147,3.4576987400001507,3.46028900000015,395849.28444393264,269,128,1069,800,11200,1069,1131002,1869,1142202,0,0,0.5588926562500157,0.0,0,200,4.138949000000175,0.5412469000002602,python,multiflow,python-M3-high-seed-17-DCF,high,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 2.938461250000111, 'p95_delay': 3.4553935000001395}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.72350254000002, 'p95_delay': 2.8939056000001124}]",2,1.0,M3,
Fixed-PRMAC,4,200,17,2.115116000000055,200,197,3,0.985,0.6822866497462059,,1.3008876000000564,1.3186535200000555,1.323116000000055,762995.5047382546,52,55,449,2522,67780,788,833704,4098,912516,0,,,,0,200,,0.10155829999712296,python,multiflow,python-M3-high-seed-17-Fixed-PRMAC,high,0.0,788,449,397,97,0.3297400403022733,1.0117960000000688,788,11032,20.49,4562.58,344.06091370558374,397,394,"[{'flow_id': 0, 'created': 100, 'delivered': 99, 'delivery_ratio': 0.99, 'average_delay': 0.8599764848485049, 'p95_delay': 1.3118518000000556}, {'flow_id': 1, 'created': 100, 'delivered': 98, 'delivery_ratio': 0.98, 'average_delay': 0.5027836530612304, 'p95_delay': 0.9752854000000377}]",2,0.9999742334449885,M3,
DCF,4,200,27,4.08038400000015,200,200,0,1.0,2.282153240000056,2.6120010000000495,3.3132699000001478,3.3186831600001474,3.3203260000001413,401530.8363134303,243,115,1043,800,11200,1043,1103494,1843,1114694,0,0,0.5495776237500134,0.0,0,200,4.08038400000015,0.5222309999990102,python,multiflow,python-M3-high-seed-27-DCF,high,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 2.770623080000082, 'p95_delay': 3.315857700000148}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.7936834000000292, 'p95_delay': 2.9509027000001145}]",2,1.0,M3,
Fixed-PRMAC,4,200,27,2.07797000000006,200,196,4,0.98,0.6549907551020545,,1.2642945000000587,1.2815509000000602,1.28597000000006,772692.5797773566,32,36,429,2468,66180,786,831588,4040,908772,0,,,,0,200,,0.10353910000048927,python,multiflow,python-M3-high-seed-27-Fixed-PRMAC,high,0.0,786,429,397,98,0.316875576826203,0.9936640000000592,786,11004,20.2,4543.86,337.6530612244898,397,393,"[{'flow_id': 0, 'created': 100, 'delivered': 97, 'delivery_ratio': 0.97, 'average_delay': 0.7952188453608457, 'p95_delay': 1.2754076000000607}, {'flow_id': 1, 'created': 100, 'delivered': 99, 'delivery_ratio': 0.99, 'average_delay': 0.517595555555562, 'p95_delay': 0.9584936000000395}]",2,0.9998958875585633,M3,
DCF,4,200,37,4.074892000000183,200,200,0,1.0,2.383919135000076,2.4042385000000515,3.377987500000153,3.381576300000153,3.3831760000001605,402072.0058347378,237,114,1037,800,11200,1037,1097146,1837,1108346,0,0,0.5739238912500183,0.0,0,200,4.074892000000183,0.4626137999985076,python,multiflow,python-M3-high-seed-37-DCF,high,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 2.9244829200001163, 'p95_delay': 3.3799559000001542}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.8433553500000355, 'p95_delay': 2.7104382000001106}]",2,1.0,M3,
Fixed-PRMAC,4,200,37,2.0910140000000585,200,199,1,0.995,0.6660438190954907,,1.276591800000059,1.294522760000059,1.2990140000000585,779625.5787861556,11,12,411,2418,64560,798,844284,4014,920016,0,,,,0,200,,0.11681229999885545,python,multiflow,python-M3-high-seed-37-Fixed-PRMAC,high,0.0,798,411,400,105,0.32250318500000646,1.0559680000000689,798,11172,20.07,4600.08,324.4221105527638,400,399,"[{'flow_id': 0, 'created': 100, 'delivered': 99, 'delivery_ratio': 0.99, 'average_delay': 0.7864492121212311, 'p95_delay': 1.2880578000000593}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 0.5468424800000077, 'p95_delay': 1.0221078000000432}]",2,0.9999747487500632,M3,
DCF,4,200,47,3.98852000000014,200,200,0,1.0,2.2537761950000577,2.5916875000000723,3.2819677000001093,3.285940540000113,3.287944000000107,410778.9355449998,197,96,997,800,11200,997,1054826,1797,1066026,0,0,0.5410149450000138,0.0,0,200,3.98852000000014,0.5271309000017936,python,multiflow,python-M3-high-seed-47-DCF,high,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 3.0607653100000944, 'p95_delay': 3.284553600000108}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 1.4467870800000207, 'p95_delay': 2.594144650000071}]",2,1.0,M3,
Fixed-PRMAC,4,200,47,2.35185600000005,200,187,13,0.935,0.9112763529411977,,1.5386646000000521,1.55546452000005,1.5598560000000499,651359.607050758,113,126,503,2524,68180,754,797732,4032,876468,0,,,,0,200,,0.12762709999879007,python,multiflow,python-M3-high-seed-47-Fixed-PRMAC,high,0.0,754,503,390,127,0.44011777948718933,1.2979500000000588,754,10556,20.16,4382.34,364.59893048128345,390,377,"[{'flow_id': 0, 'created': 100, 'delivered': 97, 'delivery_ratio': 0.97, 'average_delay': 1.0421741030928087, 'p95_delay': 1.548785600000051}, {'flow_id': 1, 'created': 100, 'delivered': 90, 'delivery_ratio': 0.9, 'average_delay': 0.7701976666666835, 'p95_delay': 1.2679688000000562}]",2,0.9986007196299047,M3,
DCF,4,200,57,4.063703000000141,200,200,0,1.0,2.5099046450000673,2.886828500000094,3.3556958000001114,3.3607782800001265,3.364269000000126,403179.0709114183,239,113,1039,800,11200,1039,1099262,1839,1110462,0,0,0.6028769225000161,0.0,0,200,4.063703000000141,0.5102996999994502,python,multiflow,python-M3-high-seed-57-DCF,high,,,,,,,,,,,,,,,"[{'flow_id': 0, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 2.920422090000092, 'p95_delay': 3.3576462000001133}, {'flow_id': 1, 'created': 100, 'delivered': 100, 'delivery_ratio': 1.0, 'average_delay': 2.0993872000000424, 'p95_delay': 2.9522486000001003}]",2,1.0,M3,
Fixed-PRMAC,4,200,57,2.068544000000057,200,194,6,0.97,0.6654882577319706,,1.2546363000000555,1.2720158600000573,1.276544000000057,768293.0602394516,55,61,450,2534,68240,778,823124,4090,902256,0,,,,0,200,,0.1147281000012299,python,multiflow,python-M3-high-seed-57-Fixed-PRMAC,high,0.0,778,450,395,92,0.31943639493671444,0.9387620000000385,778,10892,20.45,4511.28,351.7525773195876,395,389,"[{'flow_id': 0, 'created': 100, 'delivered': 95, 'delivery_ratio': 0.95, 'average_delay': 0.8649638947368614, 'p95_delay': 1.2658814000000578}, {'flow_id': 1, 'created': 100, 'delivered': 99, 'delivery_ratio': 0.99, 'average_delay': 0.4740722424242471, 'p95_delay': 0.9383636000000355}]",2,0.9995750557739296,M3,
